Album,Rating,Genres,TrackName,Artist,Released,Price,Time,Label
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",You Don't Bring Me Flowers (Solo Version),Neil Diamond,"Jul 08, 2014",$1.29,3:10,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Song Sung Blue (Single Version),Neil Diamond,"Jul 08, 2014",$1.29,3:16,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Something Blue,Neil Diamond,"Jul 08, 2014",$1.29,4:03,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Cracklin' Rosie (Single Version),Neil Diamond,"Jul 08, 2014",$1.29,2:59,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music","Cherry, Cherry (Single Version)",Neil Diamond,"Jul 08, 2014",$1.29,2:44,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",I'm a Believer,Neil Diamond,"Jul 08, 2014",$1.29,2:43,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music","Girl, You'll Be a Woman Soon (Single Version)",Neil Diamond,"Jul 08, 2014",$1.29,3:00,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",You Got to Me (Mono),Neil Diamond,"Jul 08, 2014",$1.29,2:49,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Love On the Rocks,Neil Diamond,"Jul 08, 2014",$1.29,3:37,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Longfellow Serenade (Single Version),Neil Diamond,"Jul 08, 2014",$1.29,3:52,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",I've Been This Way Before,Neil Diamond,"Jul 08, 2014",$1.29,3:48,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Beautiful Noise,Neil Diamond,"Jul 08, 2014",$1.29,3:14,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music","Red, Red Wine",Neil Diamond,"Jul 08, 2014",$1.29,2:40,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",September Morn,Neil Diamond,"Jul 08, 2014",$1.29,3:53,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Hello Again,Neil Diamond,"Jul 08, 2014",$1.29,4:03,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Desirée (Single Version),Neil Diamond,"Jul 08, 2014",$1.29,3:18,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",We,Neil Diamond,"Jul 08, 2014",$1.29,3:46,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Yesterday's Songs,Neil Diamond,"Jul 08, 2014",$1.29,2:52,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Heartlight,Neil Diamond,"Jul 08, 2014",$1.29,4:25,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Pretty Amazing Grace,Neil Diamond,"Jul 08, 2014",$1.29,3:54,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",The Boat That I Row (Mono),Neil Diamond,"Jul 08, 2014",$1.29,2:38,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Thank the Lord for the Night Time (Single Version),Neil Diamond,"Jul 08, 2014",$1.29,3:01,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",Hell Yeah,Neil Diamond,"Jul 08, 2014",$1.29,4:31,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
All-Time Greatest Hits (Deluxe Version),4.5625,"Pop,Music",If You Know What I Mean,Neil Diamond,"Jul 08, 2014",$1.29,3:43,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",Cherry Cherry Christmas,Neil Diamond,"Nov 20, 2015",$1.29,3:30,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",Sleigh Ride,Neil Diamond,"Nov 20, 2015",$1.29,2:44,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",Have Yourself a Merry Little Christmas,Neil Diamond,"Nov 20, 2015",$1.29,4:45,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",White Christmas,Neil Diamond,"Nov 20, 2015",$1.29,3:23,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",Christmas Dream,Neil Diamond,"Nov 20, 2015",$1.29,5:50,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",The Christmas Song,Neil Diamond,"Nov 20, 2015",$1.29,3:34,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",Deck the Halls / We Wish You a Merry Christmas,Neil Diamond & The 139th Street Quartet,"Nov 20, 2015",$1.29,1:44,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",Jingle Bell Rock,Neil Diamond,"Nov 20, 2015",$1.29,1:53,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",You Make It Feel Like Christmas,Neil Diamond,"Nov 20, 2015",$1.29,3:39,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",Winter Wonderland,Neil Diamond,"Nov 20, 2015",$1.29,2:45,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",Joy to the World,Neil Diamond,"Nov 20, 2015",$1.29,2:42,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",Amazing Grace,Neil Diamond,"Nov 20, 2015",$1.29,3:44,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",Meditations on a Winter Night,Neil Diamond,"Nov 20, 2015",$1.29,0:56,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
A Cherry Cherry Christmas,,"Holiday,Music,Vocal,Vocal Pop,Pop,Adult Contemporary,Christmas",The Chanukah Song,Neil Diamond,"Nov 20, 2015",$1.29,3:56,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock","O Come, O Come Emmanuel / We Three Kings of Orient Are",Neil Diamond,"Nov 20, 2015",$1.29,2:59,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock",Little Drummer Boy,Neil Diamond,"Nov 20, 2015",$1.29,3:58,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock",Santa Claus Is Comin' to Town,Neil Diamond,"Nov 20, 2015",$1.29,3:25,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock",The Christmas Song,Neil Diamond,"Nov 20, 2015",$1.29,3:33,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock",Morning Has Broken,Neil Diamond,"Nov 20, 2015",$1.29,3:02,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock",Happy Christmas (War Is Over),Neil Diamond,"Nov 20, 2015",$1.29,4:19,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock",White Christmas,Neil Diamond,"Nov 20, 2015",$1.29,3:56,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock",God Rest Ye Merry Gentlemen,Neil Diamond,"Nov 20, 2015",$1.29,1:19,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock",Jingle Bell Rock,Neil Diamond,"Nov 20, 2015",$1.29,1:51,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock",Hark the Herald Angels Sing,Neil Diamond,"Nov 20, 2015",$1.29,2:50,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock",Silver Bells,Neil Diamond,"Nov 20, 2015",$1.29,3:06,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock",You Make It Feel Like Christmas,Neil Diamond,"Nov 20, 2015",$1.29,3:39,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Christmas Album,,"Holiday,Music,Pop,Soft Rock,Christmas,Adult Contemporary,Pop/Rock",O Holy Night,Neil Diamond,"Nov 20, 2015",$1.29,3:33,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",Joy to the World,Neil Diamond,"Sep 22, 1992",$1.29,2:40,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",Mary's Little Boy Child,Neil Diamond,"Sep 22, 1992",$1.29,2:59,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",Deck the Halls / We Wish You a Merry Christmas,Neil Diamond & The 139th Street Quartet,"Sep 22, 1992",$1.29,1:42,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",Winter Wonderland,Neil Diamond,"Sep 22, 1992",$1.29,2:44,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",Have Yourself a Merry Little Christmas,Neil Diamond,"Sep 22, 1992",$1.29,4:44,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",I'll Be Home for Christmas,Neil Diamond,"Sep 22, 1992",$1.29,3:42,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",Rudolph the Red-Nosed Reindeer,Neil Diamond,"Sep 22, 1992",$1.29,4:04,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",Sleigh Ride,Neil Diamond,"Sep 22, 1992",$1.29,2:42,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",Candlelight Carol,Neil Diamond,"Sep 22, 1992",$1.29,4:09,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",Away in a Manger,Neil Diamond,"Sep 22, 1992",$1.29,2:33,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",O Come All Ye Faithful,Neil Diamond,"Sep 22, 1992",$1.29,4:15,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",O Little Town of Bethlehem,Neil Diamond,"Sep 22, 1992",$1.29,3:36,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",The First Noel,Neil Diamond,"Sep 22, 1992",$1.29,3:34,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
"The Christmas Album, Vol. II",,"Holiday,Music",Hallelujah Chorus,Neil Diamond,"Sep 22, 1992",$1.29,3:33,℗ 2015 Neil Diamond under exclusive license to Capitol Records LLC
The Classic Christmas Album,,"Holiday,Music,Pop,Pop/Rock,Adult Contemporary,Christmas,Soft Rock,Rock",White Christmas,Neil Diamond,"Nov 20, 2015",$1.29,3:57,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
The Classic Christmas Album,,"Holiday,Music,Pop,Pop/Rock,Adult Contemporary,Christmas,Soft Rock,Rock",Joy to the World,Neil Diamond,"Nov 20, 2015",$1.29,2:38,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
The Classic Christmas Album,,"Holiday,Music,Pop,Pop/Rock,Adult Contemporary,Christmas,Soft Rock,Rock",O Come All Ye Faithful,Neil Diamond,"Nov 20, 2015",$1.29,4:16,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
The Classic Christmas Album,,"Holiday,Music,Pop,Pop/Rock,Adult Contemporary,Christmas,Soft Rock,Rock",The First Noel,Neil Diamond,"Nov 20, 2015",$1.29,3:35,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
The Classic Christmas Album,,"Holiday,Music,Pop,Pop/Rock,Adult Contemporary,Christmas,Soft Rock,Rock",Winter Wonderland,Neil Diamond,"Nov 20, 2015",$1.29,2:44,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
The Classic Christmas Album,,"Holiday,Music,Pop,Pop/Rock,Adult Contemporary,Christmas,Soft Rock,Rock",You Make It Feel Like Christmas,Neil Diamond,"Nov 20, 2015",$1.29,3:39,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
The Classic Christmas Album,,"Holiday,Music,Pop,Pop/Rock,Adult Contemporary,Christmas,Soft Rock,Rock",The Christmas Song,Neil Diamond,"Nov 20, 2015",$1.29,3:31,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
The Classic Christmas Album,,"Holiday,Music,Pop,Pop/Rock,Adult Contemporary,Christmas,Soft Rock,Rock",O Holy Night,Neil Diamond,"Nov 20, 2015",$1.29,3:28,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
The Classic Christmas Album,,"Holiday,Music,Pop,Pop/Rock,Adult Contemporary,Christmas,Soft Rock,Rock",Silver Bells,Neil Diamond,"Nov 20, 2015",$1.29,3:06,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
The Classic Christmas Album,,"Holiday,Music,Pop,Pop/Rock,Adult Contemporary,Christmas,Soft Rock,Rock",Sleigh Ride,Neil Diamond,"Nov 20, 2015",$1.29,2:43,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
The Classic Christmas Album,,"Holiday,Music,Pop,Pop/Rock,Adult Contemporary,Christmas,Soft Rock,Rock",Have Yourself a Merry Little Christmas,Neil Diamond,"Nov 20, 2015",$1.29,4:44,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
The Classic Christmas Album,,"Holiday,Music,Pop,Pop/Rock,Adult Contemporary,Christmas,Soft Rock,Rock",Silent Night,Neil Diamond,"Nov 20, 2015",$1.29,4:03,"℗ 2015 Neil Diamond under exclusive license to Capitol Records, LLC"
I'm Glad You're Here with Me Tonight,,"Pop,Music,Adult Contemporary,Soft Rock,Pop/Rock",God Only Knows,Neil Diamond,"Dec 03, 1977",$1.29,3:59,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
I'm Glad You're Here with Me Tonight,,"Pop,Music,Adult Contemporary,Soft Rock,Pop/Rock",Let Me Take You in My Arms Again,Neil Diamond,"Dec 03, 1977",$1.29,3:00,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
I'm Glad You're Here with Me Tonight,,"Pop,Music,Adult Contemporary,Soft Rock,Pop/Rock",Once In a While,Neil Diamond,"Dec 03, 1977",$1.29,3:41,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
I'm Glad You're Here with Me Tonight,,"Pop,Music,Adult Contemporary,Soft Rock,Pop/Rock",Let the Little Boy Sing,Neil Diamond,"Dec 03, 1977",$1.29,3:29,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
I'm Glad You're Here with Me Tonight,,"Pop,Music,Adult Contemporary,Soft Rock,Pop/Rock",I'm Glad You're Here with Me Tonight,Neil Diamond,"Dec 03, 1977",$1.29,4:19,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
I'm Glad You're Here with Me Tonight,,"Pop,Music,Adult Contemporary,Soft Rock,Pop/Rock",Lament in D Minor / Dance of the Sabres,Neil Diamond,"Dec 03, 1977",$1.29,5:59,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
I'm Glad You're Here with Me Tonight,,"Pop,Music,Adult Contemporary,Soft Rock,Pop/Rock",Desirée,Neil Diamond,"Dec 03, 1977",$1.29,3:20,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
I'm Glad You're Here with Me Tonight,,"Pop,Music,Adult Contemporary,Soft Rock,Pop/Rock",As If,Neil Diamond,"Dec 03, 1977",$1.29,3:28,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
I'm Glad You're Here with Me Tonight,,"Pop,Music,Adult Contemporary,Soft Rock,Pop/Rock",You Don't Bring Me Flowers (Solo Version),Neil Diamond,"Dec 03, 1977",$1.29,3:11,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
I'm Glad You're Here with Me Tonight,,"Pop,Music,Adult Contemporary,Soft Rock,Pop/Rock",Free Man in Paris,Neil Diamond,"Dec 03, 1977",$1.29,4:47,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Love at the Greek (Recorded Live at the Greek Theatre),,"Pop,Music",Street Life (Live At The Greek Theatre / 1976),Neil Diamond,"Feb 26, 1977",$1.29,1:59,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Love at the Greek (Recorded Live at the Greek Theatre),,"Pop,Music",Kentucky Woman (Live At The Greek Theatre / 1976),Neil Diamond,"Feb 26, 1977",$1.29,1:55,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Love at the Greek (Recorded Live at the Greek Theatre),,"Pop,Music",Sweet Caroline (Live At The Greek Theatre / 1976),Neil Diamond,"Feb 26, 1977",$1.29,4:00,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Love at the Greek (Recorded Live at the Greek Theatre),,"Pop,Music",Beautiful Noise (Live At The Greek Theatre / 1976),Neil Diamond,"Feb 26, 1977",$1.29,3:08,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Love at the Greek (Recorded Live at the Greek Theatre),,"Pop,Music",Lady Oh (Live At The Greek Theatre / 1976),Neil Diamond,"Feb 26, 1977",$1.29,4:05,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Love at the Greek (Recorded Live at the Greek Theatre),,"Pop,Music",Stargazer (Live At The Greek Theatre / 1976),Neil Diamond,"Feb 26, 1977",$1.29,2:36,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Love at the Greek (Recorded Live at the Greek Theatre),,"Pop,Music",If You Know What I Mean (Live At The Greek Theatre / 1976),Neil Diamond,"Feb 26, 1977",$1.29,4:09,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
Love at the Greek (Recorded Live at the Greek Theatre),,"Pop,Music",Surviving the Life (Live At The Greek Theatre / 1976),Neil Diamond,"Feb 26, 1977",$1.29,3:39,"℗ 2014 Neil Diamond under exclusive license to Capitol Records, LLC"
